period_type,period_start,period_label,reporter_country,reporter_iso,partner_country,partner_iso,flow,commodity_group,analysis_bucket,hs6,hs_description,export_value_usd,export_quantity_ton,export_unit_value_usd_per_ton,tracked_reporter_share_by_value_pct,tracked_reporter_share_by_quantity_pct,rank_by_value_in_partner_market,rank_by_unit_value_in_partner_market,data_quality_flag,unit_value_flag,confidence_score,notes,source_name,source_url,fetched_at
A,2021-01-01,2021,Indonesia,IDN,Pakistan,PAK,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,358.92,0.045,7976,100,100,1,1,ok,low_volume_for_competitor_benchmark,0.55,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share. Low-volume destination (< 50 tons); unit value can be unstable.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Brazil,BRA,Panama,PAN,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,319816,96.683798,3307.855159,84.202877,83.431679,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Vietnam,VNM,Panama,PAN,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,60000,19.2,3125,15.797123,16.568321,2,2,ok,low_volume_for_competitor_benchmark,0.55,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share. Low-volume destination (< 50 tons); unit value can be unstable.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Brazil,BRA,Paraguay,PRY,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1358039,630.421,2154.177922,100,100,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Brazil,BRA,Philippines,PHL,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1785514,537.63,3321.083273,3.702498,1.918021,3,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Indonesia,IDN,Philippines,PHL,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,4443692.134,2662.7545,1668.832832,9.214581,9.499505,2,3,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Vietnam,VNM,Philippines,PHL,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,41995366.844,24830.07,1691.310852,87.082921,88.582474,1,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Brazil,BRA,Poland,POL,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,44477307,18266.261,2434.943145,69.642003,61.686727,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Indonesia,IDN,Poland,POL,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,287668.413,166.4803,1727.942663,0.450428,0.562218,3,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Vietnam,VNM,Poland,POL,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,19100659.104,11178.59,1708.682321,29.90757,37.751055,2,3,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Brazil,BRA,Portugal,PRT,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,13600155,5024.068,2707.000582,43.261713,33.281207,2,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Indonesia,IDN,Portugal,PRT,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,2315883.91,1324.8005,1748.100118,7.366762,8.775948,3,3,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Vietnam,VNM,Portugal,PRT,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,15520892.577,8746.942,1774.436435,49.371525,57.942844,1,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Brazil,BRA,Qatar,QAT,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,702291,241.212,2911.509378,92.406841,96.196979,1,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Indonesia,IDN,Qatar,QAT,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,57707.925,9.536,6051.586095,7.593159,3.803021,2,1,ok,low_volume_for_competitor_benchmark,0.55,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share. Low-volume destination (< 50 tons); unit value can be unstable.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Brazil,BRA,Rep. of Korea,KOR,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,109081675,38131.329,2860.683796,62.683165,54.120121,1,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Indonesia,IDN,Rep. of Korea,KOR,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,8417907.125,2137.4845,3938.230722,4.837303,3.03375,3,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Vietnam,VNM,Rep. of Korea,KOR,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,56521105.67,30188.03,1872.301892,32.479532,42.846129,2,3,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Brazil,BRA,Romania,ROU,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,7506368,2922.604,2568.383537,64.595498,55.27148,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Indonesia,IDN,Romania,ROU,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,953180.926,509.41125,1871.142277,8.202528,9.633845,3,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Vietnam,VNM,Romania,ROU,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,3161025.584,1855.71,1703.404942,27.201973,35.094675,2,3,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Brazil,BRA,Russian Federation,RUS,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,132823877,54101.463,2455.088451,48.010656,39.591577,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Indonesia,IDN,Russian Federation,RUS,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,14719272.48,8605.2492,1710.499271,5.320443,6.297341,3,3,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Vietnam,VNM,Russian Federation,RUS,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,129111841.558,73942.21,1746.11824,46.6689,54.111082,2,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Brazil,BRA,Saudi Arabia,SAU,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,17717764,5941.41621,2982.077568,88.291198,92.425406,1,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Indonesia,IDN,Saudi Arabia,SAU,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,2230083.05,434.03037,5138.08066,11.112954,6.75183,2,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Vietnam,VNM,Saudi Arabia,SAU,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,119571.25,52.89,2260.753451,0.595848,0.822763,3,3,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Vietnam,VNM,Senegal,SEN,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,202368,115.2,1756.666667,100,100,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Brazil,BRA,Singapore,SGP,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,2966265,864.752,3430.191546,23.092916,13.543521,2,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Indonesia,IDN,Singapore,SGP,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,9575087.702,5376.992402,1780.751577,74.543812,84.21306,1,3,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Vietnam,VNM,Singapore,SGP,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,303560.17,143.242,2119.212033,2.363272,2.243419,3,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Brazil,BRA,Slovakia,SVK,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,7674326,3832.089,2002.648164,100,100,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Brazil,BRA,Slovenia,SVN,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,49698669,22955.805,2164.971736,90.8472,88.966343,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Vietnam,VNM,Slovenia,SVN,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,5007110.716,2846.992,1758.737192,9.1528,11.033657,2,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Brazil,BRA,South Africa,ZAF,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,21107852,12493.215,1689.545245,83.728626,85.26299,1,3,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Indonesia,IDN,South Africa,ZAF,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,740352,172.8,4284.444444,2.936758,1.179316,3,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Vietnam,VNM,South Africa,ZAF,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,3361635.21,1986.55,1692.197634,13.334616,13.557695,2,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Brazil,BRA,Spain,ESP,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,138564807,56609.528,2447.729418,48.586401,40.079103,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Indonesia,IDN,Spain,ESP,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,57536373.85,33041.88,1741.316591,20.174569,23.393393,3,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Vietnam,VNM,Spain,ESP,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,89091394.551,51593.09,1726.808659,31.23903,36.527504,2,3,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Indonesia,IDN,Sri Lanka,LKA,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1275.7,0.153,8337.908497,45.959578,15.970772,2,1,ok,low_volume_for_competitor_benchmark,0.55,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share. Low-volume destination (< 50 tons); unit value can be unstable.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Vietnam,VNM,Sri Lanka,LKA,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1500,0.805,1863.354037,54.040422,84.029228,1,2,ok,low_volume_for_competitor_benchmark,0.55,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share. Low-volume destination (< 50 tons); unit value can be unstable.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
A,2021-01-01,2021,Indonesia,IDN,State of Palestine,PSE,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,31912.96,19.1613,1665.490337,100,100,1,1,ok,low_volume_for_competitor_benchmark,0.55,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share. Low-volume destination (< 50 tons); unit value can be unstable.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2021&includeDesc=true,2026-05-30T19:13:38.772Z
